id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
631216236740273820,Bright & Quiet w Balcony 1 Block from City Park!,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,137,29,7,2024-04-08,0.29,45,324,3,
631314058170809558,BRAND NEW: Garden Apartment with spacious backyard,338234360,Joseph,,Overland,39.69569,-104.98753,Entire home/apt,176,29,32,2023-09-30,1.29,1,333,5,2022-BFN-0005282
631760041622630799,Luxury home in N. Cherry Creek with Chef's Kitchen,49870567,Sarah,,Cherry Creek,39.72411,-104.94277,Entire home/apt,369,3,54,2024-06-16,2.32,1,108,27,2022-BFN-0003861
631983663999418789,Private and Relaxing Space in North City Park!,174102445,Amee And Keelan,,Skyland,39.75612,-104.95941,Entire home/apt,,2,54,2024-05-28,2.25,2,0,14,2022-BFN-0006983
632528024433797127,Walking distance to Denver 1bd gated condo by park,460370536,Angie,,Congress Park,39.734425,-104.956726,Entire home/apt,74,30,5,2024-05-31,0.24,1,152,3,
632588874164229344,HOT TUB PETS 420 - LoHi Designer Oasis,9691307,Gretchen & Jim,,Highland,39.76839,-105.0122,Entire home/apt,99570,1,70,2024-06-17,2.73,10,358,28,2022-BFN-0004613
632611673098728452,Boho Mission Revival Townhome in LoHi,121671619,Jessica,,Highland,39.76787,-105.01094,Entire home/apt,148,1,107,2024-06-09,4.27,1,29,43,2021-BFN-0002748
632660623103585374,1350 sqft loft in Downtown Denver next to 16th St,2065272,Alex,,CBD,39.745712,-104.992027,Entire home/apt,,29,137,2024-06-20,5.37,1,104,70,2022-BFN-0005100
632738620963298472,KING w/EnSuite Bath; Near Park w/Lake (Stu:Mar),14126753,Kim And Ben Homes With Hospitality,,Mar Lee,39.68800613371813,-105.0417477776913,Private room,50,29,3,2024-04-24,0.15,29,351,2,
632802812051268633,KING w/EnSuite Bath; Near Park w/Lake; (Stu:HP),14126753,Kim And Ben Homes With Hospitality,,Mar Lee,39.687813878628425,-105.04421888449144,Private room,49,29,3,2024-03-31,0.20,29,301,2,
633403713654910634,The Coloradan 405 - Walk to Everything,460083844,Susan,,Union Station,39.754253,-105.000862,Entire home/apt,181,29,1,2022-12-28,0.05,24,334,0,
633534845479534943,"3BR Denver House | Sleeps 13 | AC, Large Yard",123073034,Javier,,Westwood,39.70813,-105.02992,Entire home/apt,165,29,2,2023-05-14,0.09,1,330,0,
633872103811780869,"Modern denver home-close to city park, denver zoo",34955862,Scott,,Skyland,39.7606,-104.95787,Entire home/apt,199,1,34,2024-01-16,1.43,36,160,9,2022-BFN-0004543
633929182781850981,Luxury downtown apartment with amazing amenities,159259638,Aaron,,Union Station,39.75623,-105.0008,Entire home/apt,159,2,71,2024-06-26,2.91,1,160,40,2023-BFN-0014009
634062327825182461,"Modern, sun-drenched, private Denver urban oasis!",62258954,Lindsay,,Clayton,39.76853,-104.94707,Entire home/apt,169,2,37,2024-06-29,1.53,1,59,27,2022-BFN-0006685
634070575630671440,Sunny 3-bedroom home in the heart of Denver/RiNo,58316258,Matt,,Five Points,39.760335876561086,-104.97629983632154,Entire home/apt,,1,42,2024-05-05,1.98,1,0,22,2022-BFN-0007335
634123722064818038,Spacious historic home in central Denver,119902759,Andy,,Speer,39.714916,-104.980026,Entire home/apt,,3,9,2023-12-29,0.38,1,0,3,2022-BFN-0006434
634598283947627641,1-Bedroom - Live & Work- Potters Highlands- Denver,26435021,Britney,,Highland,39.76311,-105.02422,Entire home/apt,170,2,25,2024-06-22,1.95,1,200,22,2022-BFN-0011521
634701703189123657,Spacious & Bright 1 Block from City Park!,8672659,Ben,,City Park,39.7422282,-104.9545503,Entire home/apt,153,29,7,2024-01-15,0.31,45,199,3,
634729077479158068,Cool & Bright Garden Unit 1 Block to City Park!,8672659,Ben,,City Park,39.742195,-104.954536,Entire home/apt,147,29,8,2024-05-03,0.36,45,343,3,
635387340362100929,"Cozy Denver Abode w/ Patio, Grill & Yard!",121718072,Evolve,,Ruby Hill,39.68304,-105.01714,Entire home/apt,204,6,6,2023-07-17,0.24,85,271,3,2022-BFN-0002931
635436247784311353,"Perfect Denver launchpad, private guesthouse",4044876,Gentry,,Villa Park,39.73045,-105.03641,Entire home/apt,91,1,133,2024-06-28,5.47,1,24,77,2022-BFN-0005834
635458262425631049,Sportsfans paradise! dog friendly/outdoor kitchen,34955862,Scott,,Virginia Village,39.68056,-104.92725,Entire home/apt,299,1,12,2024-06-25,0.60,36,157,5,2022-BFN-0002516
635551360373139227,Brand New 1 Bedroom in Sloans Lake,58472319,Ashi,,West Colfax,39.737587,-105.051834,Entire home/apt,99,29,26,2024-02-28,1.07,8,56,9,2022-BFN-0013086
635553100595751982,"Walk to Shops, Dining, Coffee, Bars in Wash Park W",11161894,Bryan,,Speer,39.712589,-104.982445,Entire home/apt,331,2,48,2024-06-10,2.03,1,39,21,2022-BFN-0005937
635555210339248267,Denver Luxury House,380569568,Robert,,Skyland,39.75536,-104.94394,Entire home/apt,1146,2,53,2024-04-21,2.10,6,313,16,2022-BFN-0005331
636164351456335601,Comfy Cottage - 16 Min to Downtown,461236109,Radhe-Syama,,Montclair,39.729092,-104.903824,Entire home/apt,196,1,75,2024-06-28,3.31,1,137,43,2022-BFN-0005885
636392319453635284,2 Bed 🛏 City Park Patio 🍖 BBQ Walkable WFH 💻⇡⇣Desk,17817557,Bobby,,City Park West,39.74842,-104.96531,Entire home/apt,108,30,10,2024-06-22,0.41,5,146,4,
636953703332104003,2bdrm/2ba 1700 sq ft |Hot Tub |Gnome Sweet Gnome!,461398452,Damon,,Stapleton,39.76277160644531,-104.87378692626953,Entire home/apt,241,1,7,2024-06-23,0.58,2,63,7,2023-BFN-0015358
637892280301877213,"Amazing Location in hip LoHi, walkable, artsy home",163583438,J Audrey,,Highland,39.765495,-105.007736,Entire home/apt,197,29,92,2024-02-19,3.68,1,76,34,2022-BFN-0003659
638236059517112978,Modern 1BR Townhouse steps to Downtown Denver,112798884,Tahz,,Five Points,39.74793,-104.98118,Entire home/apt,235,2,73,2024-06-26,2.95,1,77,40,2022-BFN-0005711
638408115846638532,Cozy 2 Bed / 1 Bath in Prime Location w/ Hot Tub,78499438,Joel,,Sloan Lake,39.7549,-105.0257,Private room,299,1,15,2024-05-29,0.61,5,16,5,2022-BFN-0004705
638492212651909679,Spectacular 2-bdrm Executive Downtown Penthouse,23509314,Hal,,Union Station,39.750946,-104.995796,Entire home/apt,100,29,5,2024-05-01,0.21,1,280,3,
639015415162950979,Apt w/ Community Pool: 2 Mi to Cherry Creek!,121718072,Evolve,,Hampden South,39.6392,-104.90124,Entire home/apt,146,30,2,2023-03-25,0.10,85,124,0,
639015464488662775,Dtwn Denver Condo: Rooftop Pool & City Views!,121718072,Evolve,,CBD,39.74628,-104.99685,Entire home/apt,,30,1,2022-09-20,0.05,85,0,0,
639768630631075060,Mid-century modern style home in Harvey Park,133120439,Mason,,Harvey Park,39.67692748411376,-105.04190768693094,Entire home/apt,352,1,66,2024-06-25,2.64,1,306,24,2022-BFN-0004612
639921543615970887,"Amazing Local neighborhood, Sloans Lake across St!",62145212,Amber,,Sloan Lake,39.75488,-105.04165,Entire home/apt,153,2,47,2024-06-16,2.14,1,203,26,2022-BFN-0009493
640180051422148250,Bright✨Balcony on Broadway 1BR King 🛏 Standup Desk,17817557,Bobby,,Baker,39.72477,-104.99635,Entire home/apt,,30,14,2024-03-06,0.58,5,145,6,
640375800243134769,Historic Loft in the Heart of Denver,342994496,Henry,,CBD,39.74594,-104.99304,Entire home/apt,233,2,105,2024-06-28,4.32,1,27,50,2022-BFN-0006070
640428435604239560,Private Room in Denver near everything!,171876931,Natalia,,Goldsmith,39.67494,-104.91991,Private room,38,29,4,2023-08-26,0.19,3,87,1,
640580280013596410,Denver's Ultimate Getaway!,238796317,Alexandra,,Whittier,39.76096,-104.96547,Entire home/apt,147,1,68,2024-06-28,3.18,1,19,44,2022-BFN-0010997
640737704620220601,Loft style spacious 1 bedroom  guest suite,398486232,Alison,,Highland,39.76621,-105.00473,Entire home/apt,127,2,70,2024-06-25,2.82,2,106,31,2022-BFN-0001908
640973075259613231,"Landing | Stunning Studio, Rooftop Lounge",263502162,Landing,,Berkeley,39.769957932955165,-105.0447029522909,Entire home/apt,103,30,0,,,3,358,0,
641160851456494796,Charming Guest House in Denver,462373336,Kevin,,Platt Park,39.681,-104.97879,Entire home/apt,181,2,87,2024-06-22,3.50,1,121,32,2022-BFN-0002708
641233793879095700,SuperHost - Comfy Home 15 min to Downtown Denver!,99936845,Wes,,University Hills,39.65512,-104.92263,Entire home/apt,118,29,76,2024-05-06,3.13,2,84,20,2022-BFN-0006353
641348150582597460,Modern Sanctuary: 6br/6ba urban historic property,1731643,Bill,,Whittier,39.76089,-104.96584,Entire home/apt,935,1,28,2024-06-14,1.13,1,188,5,2022-BFN-0005781
642063056489835637,Sloans Lake Stay | Rooftop Patio | Near DT Denver,9834932,AirSimplicity,,West Colfax,39.7416,-105.04431,Entire home/apt,539,1,60,2024-06-20,2.45,11,203,28,2022-BFN-0003078
643367666282174274,Private West Highlands Guest House!  30 Day+ Stay!,34955862,Scott,,West Highland,39.7611659,-105.0361083,Entire home/apt,157,30,9,2024-05-29,0.56,36,308,7,
643417948099428932,Central park  close Airport and Downtown Denver,338301121,Nhung,,Stapleton,39.8047453,-104.8785279,Entire home/apt,580,2,44,2024-06-28,1.86,1,317,22,2022-BFN-0006690
643460515015447766,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Elyria Swansea,39.77061,-104.9716,Entire home/apt,99,30,2,2022-08-13,0.08,31,364,0,
643540730589821859,New! Cheerful 3-bedroom home walk to Empower Field,19908482,Adrian,,Jefferson Park,39.754915563104895,-105.02461691361226,Entire home/apt,399,3,23,2024-06-21,2.18,2,190,23,2021-BFN-0005272
643575387576634124,Adorable Private Studio BEST LOCAL / Bath+Kitchen,23699013,M.,,City Park West,39.74625,-104.96078,Entire home/apt,79,30,18,2024-03-15,0.82,3,271,6,2022-BFN-0002909
643647236472324580,Comfy dorm highlands house (bed C),24483378,Bailey,,West Highland,39.76723409554101,-105.05266084520433,Shared room,26,1,69,2024-03-31,2.76,21,59,39,
643685804049857544,THE PLACE YOU WILL LOVE TO COME BACK AGAIN!!!,462965691,Jeffrey,,Stapleton,39.80015,-104.87806,Entire home/apt,158,30,0,,,1,364,0,
643951880181498920,Sunny Suburban Getaway / 4BR/3BA Condo w/ Pool,463014519,Beckett,,Washington Virginia Vale,39.6983787959904,-104.91238961380056,Entire home/apt,,30,4,2023-11-30,0.21,1,336,2,2022-BFN-0005626
644199389820731243,Luxury LODO Loft on the Cherry Creek,4415192,Colleen,,Union Station,39.75012,-105.00345,Entire home/apt,129,30,4,2024-04-04,0.22,4,263,2,
644281399235510420,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Five Points,39.76878,-104.97343,Entire home/apt,99,30,1,2022-07-31,0.04,31,343,0,
644288609628898616,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Five Points,39.76998,-104.9732,Private room,99,30,1,2022-08-26,0.04,31,335,0,
644288721209973621,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Five Points,39.77055,-104.9735,Entire home/apt,99,30,0,,,31,365,0,
644780210903289720,Chic Updated 1bd 1 bth in Downtown Denver,60652780,Michele,,CBD,39.74374,-104.9887,Entire home/apt,72,29,2,2024-06-17,0.70,2,287,2,
644883703891965880,Newly Built Large 4-Bedroom & Gourmet Kitchen,24305238,Peter,,Stapleton,39.8082999,-104.8812875,Entire home/apt,,3,18,2023-07-24,0.74,1,0,3,2022-BFN-0006940
646578483644932436,~King Bed~Work Space~ArtMuseumTix~Walkable,41846806,Ruthie,,Cherry Creek,39.71817,-104.94371,Entire home/apt,115,30,8,2024-05-31,0.34,1,151,3,
647140759285748916,Cheerful 2-bedroom home with parking on premises.,41482911,Ruan,,Five Points,39.75159,-104.98061,Entire home/apt,131,1,43,2024-06-24,4.24,1,235,43,2023-BFN-0043181
647550163386108664,Casita on the Platte River (2301),6740624,Kevin,,Overland,39.6753,-104.99718,Entire home/apt,28,29,8,2023-09-18,0.37,13,94,3,
647551914130618933,Scamp 13 at 2120,6740624,Kevin,,Overland,39.67909,-104.99756,Entire home/apt,24,29,4,2024-05-15,0.19,13,89,2,
647898002928967010,Private Room in RINO | 94 walk score,42418330,David,,Five Points,39.75921700000001,-104.975302,Private room,,29,21,2024-02-16,0.84,2,0,8,2022-BFN-0005438
648504679714349722,Mountain View Penthouse - Denver,408198011,Tim,,Chaffee Park,39.7925421,-105.023914,Entire home/apt,248,2,8,2024-02-19,0.56,1,98,4,2023-BFN-0010382
648529087428416695,parkplace2 420 ok that means marijuana,76404794,Roland,,Athmar Park,39.69787,-105.01896,Private room,34,29,5,2022-09-24,0.21,2,89,0,2021-BFN-0009026
648597767784486870,Redbrick Cottage / 2BDRM / Wash Park / Yard & Gym,461674070,Adrienne,,Washington Park West,39.70578,-104.97944,Entire home/apt,223,1,63,2024-06-26,2.54,1,267,34,2022-BFN-0004657
648601867227998553,Denver Abode w/ Rooftop Deck & City Views,121718072,Evolve,,Five Points,39.74904,-104.97373,Entire home/apt,162,29,33,2024-03-24,1.46,85,350,16,2017-BFN-0001457
648609441210963131,One Block Off Tennyson - Entire Guest House!,31487303,Eric,,Berkeley,39.771034014972464,-105.04333002579497,Entire home/apt,81,29,13,2024-05-31,0.55,4,59,7,
648712373755402746,Cheerful Townhome in GREAT location!,124312923,Miguel,,Five Points,39.75487,-104.97809,Entire home/apt,73,30,3,2024-05-24,0.16,1,272,2,
648787392012604437,My Home on Wolff St.,145580931,Patrick,,West Highland,39.76819786381218,-105.04992146454158,Entire home/apt,225,30,0,,,2,358,0,
649166972022476337,Charming Mid Century Modern home,48338410,Laura,,Virginia Village,39.69391,-104.92867,Entire home/apt,174,29,3,2023-04-06,0.13,1,213,0,
649215157399625516,Play pool next to downtown and the Fillmore!,32607058,Michael,,North Capitol Hill,39.7439358,-104.976512,Entire home/apt,,2,9,2024-03-25,0.40,1,0,5,2022-BFN-0006672
649227421579072593,Cute & Cozy home near RiNo/LoDo,19312814,Lisa,,Skyland,39.7611,-104.95054,Entire home/apt,,2,35,2024-06-02,1.44,1,0,19,2022-BFN-0006807
649233723034126034,"Cheerful Home - Close to Park, Dining & Downtown",183579220,Karin,,Clayton,39.76668,-104.95653,Entire home/apt,110,2,81,2024-06-22,4.03,1,143,47,2022-BFN-0008417
649291529829678547,Lovely 2 BR/1 BA UNIT 2 - 10 min to dtwn Denver,18590788,Zosia,,Westwood,39.70679,-105.02653,Entire home/apt,73,30,2,2023-10-11,0.18,8,288,2,
649352362952164131,Denver Rail House - Stylish 2 Bedroom House,54247928,Trevor,,Sunnyside,39.7713548,-104.9984298,Entire home/apt,236,29,56,2024-06-22,2.31,1,10,24,2022-BFN-0005311
649865800740778416,Hot Tub - Downtown 1 Bedroom Suite 420 Friendly,93841325,Greg,,Globeville,39.77682752510138,-104.992292885162,Private room,97,2,75,2024-06-24,3.13,1,193,35,2022-BFN-0006724
650022195385954953,Green House on York: Guest Suite,147844793,E.J.,,Cheesman Park,39.733999,-104.9601277,Entire home/apt,203,2,127,2024-06-29,5.28,1,215,60,2022-BFN-0006634
650025934733524364,"Cute, Cozy, Peaceful Home in Vibrant North Denver",24670804,Erin,,Sunnyside,39.77776,-105.01272,Entire home/apt,299,2,67,2024-06-18,2.78,1,54,34,2022-BFN-0007009
650229313687775276,Modern LoHi Denver Loft in Trendy Neighborhood,345863195,Jenny,,Highland,39.75776584548824,-105.01236505158995,Entire home/apt,164,2,72,2024-06-15,2.96,1,311,34,2022-BFN-0004817
650652618903478718,"Queen bed, attached bath, & Rooftop Patio in RiNo",81824725,Yuni,,Five Points,39.75057,-104.97903,Private room,91,2,177,2024-06-21,7.70,1,91,66,2021-BFN-0010318
650991016673786526,Central Denver-Great Walkability-Outdoor Space,101841365,Kara,,Whittier,39.75277,-104.9648,Entire home/apt,195,2,66,2024-06-14,2.91,1,323,28,2022-BFN-0007792
651382188543233868,Central & Modern with Hot Tub & Big Backyard/Patio,77350520,Jacob,,North Park Hill,39.75994,-104.93703,Entire home/apt,423,3,76,2024-06-23,3.22,1,347,31,2022-BFN-0006289
652013136765654679,The Coloradan Penthouse 1920: One-of-a-Kind!,460083844,Susan,,Union Station,39.75332,-104.99961,Entire home/apt,753,29,0,,,24,60,0,
652796647390325917,Ideal for Healthcare Professionals. Renovated 2/1,18590788,Zosia,,Westwood,39.70525,-105.02695,Entire home/apt,72,30,7,2024-05-29,0.34,8,274,5,
652837322963934753,"RiNo Denver House, Private Bedroom, w/ Hot Tub",187690509,John,,Elyria Swansea,39.77426,-104.95265,Private room,38,30,7,2024-05-06,0.41,3,144,6,
653100645988756058,Jack's Denver Modern Townhouse with Rooftop Deck,176798076,Li,,West Colfax,39.73758,-105.03763,Entire home/apt,174,2,32,2024-06-27,1.63,1,47,22,2022-BFN-0015543
653476735133461958,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Five Points,39.77088,-104.97339,Entire home/apt,99,30,2,2022-08-31,0.09,31,364,0,
653482293147674723,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Five Points,39.76996,-104.97348,Entire home/apt,99,30,0,,,31,365,0,
653483492588933408,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Five Points,39.77048,-104.97312,Entire home/apt,99,30,2,2024-01-02,0.09,31,364,1,
653484737961460176,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Cole,39.76871,-104.97171,Entire home/apt,99,30,1,2022-08-06,0.04,31,364,0,
653485569777962610,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Cole,39.77048,-104.97138,Entire home/apt,99,30,1,2023-05-01,0.07,31,323,0,
653486505312507483,Enjoy an apartment-style room in the Catbird Hotel,435252208,Courtney,,Cole,39.76851,-104.97198,Entire home/apt,99,30,1,2022-07-28,0.04,31,365,0,
653498387740477524,Spacious Private Bedroom/Bathroom,1622152,Mary,,Bear Valley,39.651529638344876,-105.05999188311192,Private room,40,90,5,2022-07-31,0.20,1,322,0,
653784066194317013,Amazing 3Bd Townhome w/ Rooftop Deck in W. Denver,72164908,Atomic,,West Colfax,39.73799,-105.05093,Entire home/apt,290,1,14,2024-04-26,0.65,43,48,6,2021-BFN-0006653
653806685083800358,Spacious 1 BD/1BA w/ Views of Dntwn Denver! Unit 4,18590788,Zosia,,Barnum,39.71681,-105.03877562698364,Entire home/apt,69,30,2,2023-10-13,0.12,8,172,1,
653827867301348031,West Wash Park Condo,21224765,Rachel,,Speer,39.717485721390084,-104.9778662343933,Entire home/apt,69,29,5,2024-05-04,0.26,2,294,3,
654265050833606036,DWNTN Private Rooftop Retreat - Walk Score of 95!,465383830,Olivia,,Five Points,39.7544,-104.98381,Entire home/apt,728,2,10,2024-05-27,0.41,1,246,7,2022-BFN-0002686
654271439971476903,"Upper-level, full kitchen, private deck! S. Denver",463386064,Nicole,,College View - South Platte,39.67913,-105.01045,Entire home/apt,123,2,46,2024-06-26,1.88,1,315,36,2022-BFN-0006639
654343546407541668,Cozy City Cottage *Apt Minutes to Downtown,44692199,Christy,,Westwood,39.69987,-105.03626,Entire home/apt,145,2,22,2024-06-01,1.05,1,123,15,2022-BFN-0006593
654424087344811533,Beautiful & Updated Guest Suite In Ruby Hill!,464631136,Katherine,,Ruby Hill,39.69386,-105.02381,Entire home/apt,116,3,41,2024-06-23,1.83,1,166,24,2022-BFN-0007218
654451262752808507,Adorable 2-bedroom with private entrance,6296897,Linnea,,Westwood,39.705575,-105.0473168,Entire home/apt,86,1,70,2024-06-02,2.88,2,328,30,2022-BFN-0007188
654567301963382285,Carbon Neutral Guesthouse in Sunnyside - 1BR,97330016,Erik,,Sunnyside,39.77889,-105.02028,Entire home/apt,167,2,73,2024-06-28,3.12,2,169,41,2022-BFN-0007395
654628378305336748,Van 78 at 2120,6740624,Kevin,,Overland,39.67707,-104.99637,Entire home/apt,27,30,6,2023-08-01,0.27,13,325,1,
655087857701150487,Delightful Studio Guest Suite in Westwood!,463394541,Alisha,,Westwood,39.70478,-105.0289,Entire home/apt,99,29,57,2024-05-17,2.37,1,353,24,2022-BFN-0006671
655281960656437689,New build house with heated pool!,14178014,John,,Belcaro,39.69956,-104.95597,Entire home/apt,1583,1,26,2024-05-27,1.11,2,238,13,2022-BFN-0005659
655958902901214102,Big & Bright w Deck 1 Block from City Park!,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,157,29,6,2024-05-06,0.30,45,334,4,
655984009664636806,Convenient three bedroom home  near Denver Airport,79910386,Mike,,Gateway - Green Valley Ranch,39.7737,-104.7377,Entire home/apt,149,2,102,2024-06-22,4.32,1,289,56,2022-BFN-0007391
655992328323962207,Cool & Bright Garden Unit 1 Block from City Park!,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,147,29,6,2023-11-18,0.26,45,324,2,
656256601017238916,Contemporary Finishes | Studio Apt | Sloan’s Lake,356791420,Alex,,West Colfax,39.74134,-105.03973,Entire home/apt,69,1,63,2024-04-30,2.60,5,356,15,2020-BFN-0004500
